Id,Word,Hiragana,Romaji,Definitions,StudyOrder
ee5db5f0-48b5-4bcd-9a4b-72ac9d765e73,進む,すすむ,susumu,"to advance, to proceed",566
39eb41a9-e070-430a-83b1-365f6b9d7cc8,遊び,あそび,asobi,play,567
cc15de97-c176-491d-a50e-b00a90aa726f,運ぶ,はこぶ,hakobu,"to transport, to carry",568
9d72ffd4-1d2d-498c-8a2c-f79082f3fdd8,運動,うんどうする,undousuru,exercise,569
f116ecf6-b405-4a35-a9ea-53a01b653fa9,運転,うんてんする,untensuru,driving,570
e6412efb-08c2-4c60-b39f-5875ab01f0c9,運転手,うんてんしゅ,untenshu,driver,571
359dca2d-0f58-4845-b1de-d53a36b2c042,道具,どうぐ,dougu,tool,572
f64aa1c0-879a-4f0a-b97e-a174f2403c2e,遠く,とおく,tooku,"far away, distant",573
da8c66cb-88ee-453d-8a98-13114305ae2e,遠慮,えんりょする,enryosuru,"restraint, reserve, hesitate",574
7d77c4a5-29ae-49ca-85bd-e21bc10c9d9f,適当,てきとう,tekitou,"fitness, suitability",575
d63d6f2a-9a7a-4167-b287-64186e964508,選ぶ,えらぶ,erabu,"to choose, to select",576
ee4fca1e-e390-49ab-882a-cc6de5f908d8,邪魔,じゃま,jama,"hindrance, intrusion",577
23db73df-cd19-47d8-842d-82b0ee5066ea,郊外,こうがい,kougai,"suburb, outskirts",578
6f4f4bf5-018d-4858-9d75-a3ec0f772ee1,部長,ぶちょう,buchou,department manager,579
022ae3dc-99f8-466e-982a-8975e013f901,都,と,to,metropolitan,580
64bf366a-a10e-4bf5-aa0a-fceee01bfcef,都合,つごう,tsugou,"circumstances, convenience",581
198450b7-fb99-4f76-b8cc-b5ee0369bfcf,釣る,つる,tsuru,to fish,582
e8096d7c-3989-4d15-9576-3ea01a6240e0,鏡,かがみ,kagami,mirror,583
795c197f-07a4-4739-a634-d49cb473e651,開く,ひらく,hiraku,"to open, to hold",584
b518d245-f3ec-4463-ac0e-0d3cde2a013b,間,あいだ,aida,"space, interval",585
59b64d06-ea1a-4d49-8d07-5844e48232f2,関係,かんけい,kankei,"relation, connection",586
6a99b66c-11aa-4094-bd3a-d2e0cd4ab73a,隅,すみ,sumi,corner,587
4a6061e3-d565-4937-b9d0-cfb36f64f130,随分,ずいぶん,zuibun,extremely,588
b3ed213d-d262-43f1-babf-6c0f0afdffea,集まる,あつまる,atsumaru,"to gather, to collect",589
ee49d535-827f-4659-9f28-2000a990afd8,集める,あつめる,atsumeru,"to collect, to gather, to assemble",590
2da3254a-80f1-4e9b-8338-1be8ceeb22ab,雲,くも,kumo,cloud,591
02392bd9-8c5e-415b-93c5-ed3e33892f81,電報,でんぽう,denpou,telegram,592
f120fc79-2923-4e24-8f70-58871b765f15,電灯,でんとう,dentou,electric light,593
202e7a25-eda7-4ecd-bf60-9eed5515f595,音,おと,oto,"sound, note",594
25beadc8-4e58-4f07-ac97-b380966ff13d,飛行場,ひこうじょう,hikoujou,airport,595
aee90a84-1ab7-43b4-9e71-b3945d2792c4,食事,しょくじする,shokujisuru,meal,596
70cd15fb-a5fe-4854-904a-a34b7b9bfed0,食料品,しょくりょうひん,shokuryouhin,"foodstuff, groceries",597
55627b60-d002-47cd-9cdf-ed8b0166233c,飾る,かざる,kazaru,"to decorate, to adorn",598
899fb055-f0e8-4339-8354-95301a350cb9,首,くび,kubi,neck,599
9a4c7c2a-372b-4bd6-9843-de42b5d1c9af,駐車場,ちゅうしゃじょう,chuushajou,parking lot,600
ff16c1b2-68c6-454a-b0b4-8a773f1f6bad,髪,かみ,kami,hair,601
c008ef7d-862b-47b8-88d0-3c8f891cfa5e,鳴る,なる,naru,"to sound, to ring",602
abbae055-fa5c-47f0-adc0-1536c6935283,～(て) しまう,～(て) しまう,"teshimau, te shimau",to end up,603
3a5ff491-2887-410c-ab86-7c21700b8bfc,～(に) ついて,～(に) ついて,"nitsuite, ni suite","about, concerning",604
722866d6-9bd5-4cc8-a68a-8bc329400d2d,～(に) よると,～(に) よると,(ni) yoruto,according to,605
52a0665e-d37a-42a8-b17d-a893379b077f,～おわる,～おわる,owaru,to finish doing,606
b798b9ef-4b11-4de4-a58f-3039f0ae1856,～だす,～だす,dasu,to start doing,607
f703bdac-e7a2-4e0a-b418-3f9aefe8fe19,～まま,～まま,mama,as it is,608
88e9f1ab-27aa-4d06-abd0-217cc4cf9c7c,～代,～だい,dai,"age, period",609
98ae3613-ef1b-4d4f-8887-d1f843ef1995,～会,～かい,kai,meeting,610
18136461-4f77-439c-89e2-51cdd4697371,～君,～くん,kun,"Mr., master",611
f37e81bd-e5c2-4eff-93f1-8e97f3e7e9ca,～員,～いん,in,member of,612
a27819b5-081e-4de0-8964-6e0aa38d4420,～始める,～はじめる,hajimeru,to start doing,613
bb3499c3-e2d3-4267-8ab2-23140fa96a93,～学部,～がくぶ,gakubu,department of a university,614
aa8ccb7a-85c9-41c5-b845-5a77abb9b0d4,～式,～しき,shiki,"ceremony, style",615
e13d3370-75f0-4cd7-a8b1-ed3ab54af296,～月,～つき,tsuki,month,616
622a2317-066d-4618-a270-1ce1affd9a29,～様,～さま,sama,"Mr., Mrs., Ms.",617
df45ffda-8539-4ebd-9604-863f8120fcf6,～目,～め,me,"number sequence, nd, th",618
a1fa2f7b-93fc-4465-9604-fb4f518589f3,～続ける,～つづける,tsuzukeru,to continue doing,619
4db21365-6b7e-4a8d-89f8-31fc4ce37277,～製,～せい,sei,made in,620
bee77fb8-7470-4f78-bde6-70cb687cc410,～軒,～けん,ken,counter for houses,621
